TRUE,37,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,SH.DEST_FLAGS,uint8_t,,,HEX,,,,,,,,,,
,SH.DEST_INFO,uint8_t,,,NONE,,,,,,,,,,
#,NANOSSOC_D60.IDX_0.QUATERNION_C2B.Z,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_0]->info.frame_transform_c2b.vector_part[2]),NONE,,,,,,,,NANOSSOC_D60_IDX_0座標変換Quaternion_c2bのベクトル部第2成分,,
#,NANOSSOC_D60.IDX_0.QUATERNION_C2B.W,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_0]->info.frame_transform_c2b.scalar_part),NONE,,,,,,,,NANOSSOC_D60_IDX_0座標変換Quaternion_c2bのスカラー部,,
#,NANOSSOC_D60.IDX_1.QUATERNION_C2B.X,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_1]->info.frame_transform_c2b.vector_part[0]),NONE,,,,,,,,NANOSSOC_D60_IDX_1座標変換Quaternion_c2bのベクトル部第0成分,,
#,NANOSSOC_D60.IDX_1.QUATERNION_C2B.Y,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_1]->info.frame_transform_c2b.vector_part[1]),NONE,,,,,,,,NANOSSOC_D60_IDX_1座標変換Quaternion_c2bのベクトル部第1成分,,
#,NANOSSOC_D60.IDX_1.QUATERNION_C2B.Z,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_1]->info.frame_transform_c2b.vector_part[2]),NONE,,,,,,,,NANOSSOC_D60_IDX_1座標変換Quaternion_c2bのベクトル部第2成分,,
#,NANOSSOC_D60.IDX_1.QUATERNION_C2B.W,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_1]->info.frame_transform_c2b.scalar_part),NONE,,,,,,,,NANOSSOC_D60_IDX_1座標変換Quaternion_c2bのスカラー部,,
#,NANOSSOC_D60.IDX_2.QUATERNION_C2B.X,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_2]->info.frame_transform_c2b.vector_part[0]),NONE,,,,,,,,NANOSSOC_D60_IDX_2座標変換Quaternion_c2bのベクトル部第0成分,,
#,NANOSSOC_D60.IDX_2.QUATERNION_C2B.Y,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_2]->info.frame_transform_c2b.vector_part[1]),NONE,,,,,,,,NANOSSOC_D60_IDX_2座標変換Quaternion_c2bのベクトル部第1成分,,
#,NANOSSOC_D60.IDX_2.QUATERNION_C2B.Z,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_2]->info.frame_transform_c2b.vector_part[2]),NONE,,,,,,,,NANOSSOC_D60_IDX_2座標変換Quaternion_c2bのベクトル部第2成分,,
#,NANOSSOC_D60.IDX_2.QUATERNION_C2B.W,float,,(float)(nanossoc_d60_driver[NANOSSOC_D60_IDX_2]->info.frame_transform_c2b.scalar_part),NONE,,,,,,,,NANOSSOC_D60_IDX_2座標変換Quaternion_c2bのスカラー部,,
